# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit
pgxl2;59;1444144639;16138808;201036;1.23;0;170988;10965520;23.17
pgxl2;60;1444144699;15354164;985680;6.03;0;954908;10945032;23.13
pgxl2;60;1444144759;14408984;1930860;11.82;0;1486908;11858028;25.06
pgxl2;60;1444144819;13731432;2608412;15.96;0;2284148;11550388;24.41
pgxl2;60;1444144879;13427364;2912480;17.82;0;2800268;11034380;23.31
pgxl2;60;1444144939;12677164;3662680;22.42;0;2936556;12488252;26.39
pgxl2;60;1444144999;12791808;3548036;21.71;0;3420488;11047980;23.34
pgxl2;60;1444145059;12683856;3655988;22.37;0;3528644;11047980;23.34
pgxl2;60;1444145119;12620564;3719280;22.76;0;3591932;11011780;23.27
pgxl2;59;1444145179;11533896;4805948;29.41;0;4451644;11638992;24.59
pgxl2;60;1444145239;10368060;5971784;36.55;0;2995276;16853056;35.61
pgxl2;60;1444145299;9895532;6444312;39.44;0;3679372;16433876;34.72
pgxl2;60;1444145359;10711660;5628184;34.44;0;3914620;14312500;30.24
pgxl2;60;1444145419;9790552;6549292;40.08;0;5355128;13179896;27.85
